date,state,death
2/16/2021,MA,15567
2/16/2021,MD,7612
2/16/2021,ME,651
2/16/2021,MI,16149
2/16/2021,MN,6380
2/16/2021,MO,7458
2/16/2021,MP,2
2/16/2021,MS,6501
2/16/2021,MT,1331
2/16/2021,NC,10562
2/16/2021,ND,1461
2/16/2021,NE,2004
2/16/2021,NH,1136
2/16/2021,NJ,22497
2/16/2021,NM,3550
2/16/2021,NV,4733
2/16/2021,NY,37328
2/16/2021,OH,16453
2/16/2021,OK,4061
2/16/2021,OR,2137
2/16/2021,PA,23126
2/16/2021,PR,1924
2/16/2021,RI,2344
2/16/2021,SC,8055
2/16/2021,SD,1844
2/16/2021,TN,10954
2/16/2021,TX,40645
2/16/2021,UT,1797
2/16/2021,VA,7037
2/16/2021,VI,25
2/16/2021,VT,191
2/16/2021,WA,4675
2/16/2021,WI,6788
2/16/2021,WV,2216
2/16/2021,WY,662
2/15/2021,AK,282
2/15/2021,AL,9244
2/15/2021,AR,5275
2/15/2021,AS,0
2/15/2021,AZ,14978
2/15/2021,CA,47043
2/15/2021,CO,5826
2/15/2021,CT,7447
2/15/2021,DC,980
2/15/2021,DE,1283
2/15/2021,FL,29434
2/15/2021,GA,15928
2/15/2021,GU,130
2/15/2021,HI,426
2/15/2021,IA,5237
2/15/2021,ID,1803
2/15/2021,IL,22166
2/15/2021,IN,12191
2/15/2021,KS,4406
2/15/2021,KY,4291
2/15/2021,LA,9325
2/15/2021,MA,15517
2/15/2021,MD,7580
2/15/2021,ME,649
2/15/2021,MI,16130
2/15/2021,MN,6378
2/15/2021,MO,7455
2/15/2021,MP,2
2/15/2021,MS,6464
2/15/2021,MT,1328
2/15/2021,NC,10501
2/15/2021,ND,1461
2/15/2021,NE,2003
2/15/2021,NH,1135
2/15/2021,NJ,22466
2/15/2021,NM,3538
2/15/2021,NV,4720
2/15/2021,NY,37221
2/15/2021,OH,16394
2/15/2021,OK,4041
2/15/2021,OR,2137
2/15/2021,PA,23119
2/15/2021,PR,1920
2/15/2021,RI,2334
2/15/2021,SC,8034
2/15/2021,SD,1844
2/15/2021,TN,10937
2/15/2021,TX,40593
2/15/2021,UT,1796
2/15/2021,VA,7016
2/15/2021,VI,25
2/15/2021,VT,190
2/15/2021,WA,4675
2/15/2021,WI,6749
2/15/2021,WV,2212
2/15/2021,WY,647
2/14/2021,AK,282
2/14/2021,AL,9242
2/14/2021,AR,5265
2/14/2021,AS,0
2/14/2021,AZ,14978
2/14/2021,CA,46843
2/14/2021,CO,5824
2/14/2021,CT,7381
2/14/2021,DC,979
2/14/2021,DE,1283
2/14/2021,FL,29275
2/14/2021,GA,15871
2/14/2021,GU,130
2/14/2021,HI,426
2/14/2021,IA,5236
2/14/2021,ID,1803
2/14/2021,IL,22121
2/14/2021,IN,12173
2/14/2021,KS,4364
2/14/2021,KY,4282
2/14/2021,LA,9292
2/14/2021,MA,15484
2/14/2021,MD,7554
2/14/2021,ME,649
2/14/2021,MI,16119
2/14/2021,MN,6376
2/14/2021,MO,7455
2/14/2021,MP,2
2/14/2021,MS,6462
2/14/2021,MT,1327
2/14/2021,NC,10491
2/14/2021,ND,1461
2/14/2021,NE,2002
2/14/2021,NH,1133
2/14/2021,NJ,22454
2/14/2021,NM,3529
2/14/2021,NV,4709
2/14/2021,NY,37118
2/14/2021,OH,16346
2/14/2021,OK,4024
2/14/2021,OR,2137
2/14/2021,PA,23096
2/14/2021,PR,1919
2/14/2021,RI,2332
2/14/2021,SC,7998
2/14/2021,SD,1844
2/14/2021,TN,10933
2/14/2021,TX,40527
2/14/2021,UT,1794
2/14/2021,VA,7012
2/14/2021,VI,25
2/14/2021,VT,189
2/14/2021,WA,4675
2/14/2021,WI,6745
2/14/2021,WV,2210
2/14/2021,WY,647
2/13/2021,AK,282
2/13/2021,AL,9242
2/13/2021,AR,5252
2/13/2021,AS,0
2/13/2021,AZ,14948
2/13/2021,CA,46435
2/13/2021,CO,5814
2/13/2021,CT,7381
2/13/2021,DC,979
2/13/2021,DE,1282
2/13/2021,FL,29179
2/13/2021,GA,15850
2/13/2021,GU,130
2/13/2021,HI,425
2/13/2021,IA,5236
2/13/2021,ID,1796
2/13/2021,IL,22087
2/13/2021,IN,12149
2/13/2021,KS,4364
2/13/2021,KY,4272
2/13/2021,LA,9276
2/13/2021,MA,15424
2/13/2021,MD,7536
2/13/2021,ME,647
2/13/2021,MI,16119
2/13/2021,MN,6369
2/13/2021,MO,7453
2/13/2021,MP,2
2/13/2021,MS,6461
2/13/2021,MT,1327
2/13/2021,NC,10453
2/13/2021,ND,1461
2/13/2021,NE,2002
2/13/2021,NH,1130
2/13/2021,NJ,22440
2/13/2021,NM,3516
2/13/2021,NV,4694
2/13/2021,NY,37009
2/13/2021,OH,16340
2/13/2021,OK,3994
2/13/2021,OR,2094
2/13/2021,PA,23072
2/13/2021,PR,1915
2/13/2021,RI,2329
2/13/2021,SC,7911
2/13/2021,SD,1838
2/13/2021,TN,10902
2/13/2021,TX,40378
2/13/2021,UT,1790
2/13/2021,VA,6996
2/13/2021,VI,25
2/13/2021,VT,189
2/13/2021,WA,4675
2/13/2021,WI,6744
2/13/2021,WV,2201
2/13/2021,WY,647
2/12/2021,AK,282
2/12/2021,AL,9180
2/12/2021,AR,5212
2/12/2021,AS,0
2/12/2021,AZ,14834
2/12/2021,CA,46002
2/12/2021,CO,5790
2/12/2021,CT,7381
2/12/2021,DC,976
2/12/2021,DE,1269
2/12/2021,FL,29061
2/12/2021,GA,15708
2/12/2021,GU,130
2/12/2021,HI,425
2/12/2021,IA,5223
2/12/2021,ID,1791
2/12/2021,IL,22027
2/12/2021,IN,12117
2/12/2021,KS,4364
2/12/2021,KY,4253
2/12/2021,LA,9276
2/12/2021,MA,15358
2/12/2021,MD,7503
2/12/2021,ME,643
2/12/2021,MI,16027
2/12/2021,MN,6362
2/12/2021,MO,7442
2/12/2021,MP,2
2/12/2021,MS,6429
2/12/2021,MT,1324
2/12/2021,NC,10376
2/12/2021,ND,1461
2/12/2021,NE,2002
2/12/2021,NH,1126
2/12/2021,NJ,22393
2/12/2021,NM,3502
2/12/2021,NV,4663
2/12/2021,NY,36882
2/12/2021,OH,15136
2/12/2021,OK,3959
2/12/2021,OR,2056
2/12/2021,PA,22959
2/12/2021,PR,1907
2/12/2021,RI,2290
2/12/2021,SC,7894
2/12/2021,SD,1831
2/12/2021,TN,10893
2/12/2021,TX,40095
2/12/2021,UT,1785
2/12/2021,VA,6966
2/12/2021,VI,25
2/12/2021,VT,189
2/12/2021,WA,4633
2/12/2021,WI,6734
2/12/2021,WV,2200
2/12/2021,WY,647
2/11/2021,AK,280
2/11/2021,AL,9021
2/11/2021,AR,5199
2/11/2021,AS,0
2/11/2021,AZ,14662
2/11/2021,CA,45456
2/11/2021,CO,5781
2/11/2021,CT,7354
2/11/2021,DC,973
2/11/2021,DE,1262
2/11/2021,FL,28871
2/11/2021,GA,15513
2/11/2021,GU,130
2/11/2021,HI,424
2/11/2021,IA,5196
2/11/2021,ID,1791
2/11/2021,IL,21985
2/11/2021,IN,12027
2/11/2021,KS,4303
2/11/2021,KY,4211
2/11/2021,LA,9239
2/11/2021,MA,15269
2/11/2021,MD,7467
2/11/2021,ME,641
2/11/2021,MI,16019
2/11/2021,MN,6343
2/11/2021,MO,7431
2/11/2021,MP,2
2/11/2021,MS,6390
2/11/2021,MT,1320
2/11/2021,NC,10294
2/11/2021,ND,1460
2/11/2021,NE,1990
2/11/2021,NH,1117
2/11/2021,NJ,22329
2/11/2021,NM,3479
2/11/2021,NV,4637
2/11/2021,NY,36743
2/11/2021,OH,12577
2/11/2021,OK,3948
2/11/2021,OR,2044
2/11/2021,PA,22860
2/11/2021,PR,1902
2/11/2021,RI,2274
2/11/2021,SC,7837
2/11/2021,SD,1829
2/11/2021,TN,10812
2/11/2021,TX,39771
2/11/2021,UT,1774
2/11/2021,VA,6958
2/11/2021,VI,25
2/11/2021,VT,188
2/11/2021,WA,4603
2/11/2021,WI,6723
2/11/2021,WV,2187
2/11/2021,WY,647
2/10/2021,AK,280
2/10/2021,AL,8888
2/10/2021,AR,5174
2/10/2021,AS,0
2/10/2021,AZ,14462
2/10/2021,CA,44995
2/10/2021,CO,5770
2/10/2021,CT,7326
2/10/2021,DC,965
2/10/2021,DE,1245
2/10/2021,FL,28691
2/10/2021,GA,15421
2/10/2021,GU,130
2/10/2021,HI,423
2/10/2021,IA,5174
2/10/2021,ID,1780
2/10/2021,IL,21869
2/10/2021,IN,12001
2/10/2021,KS,4303
2/10/2021,KY,4175
2/10/2021,LA,9212
2/10/2021,MA,15207
2/10/2021,MD,7446
2/10/2021,ME,641
2/10/2021,MI,15939
2/10/2021,MN,6319
2/10/2021,MO,7161
2/10/2021,MP,2
2/10/2021,MS,6367
2/10/2021,MT,1320
2/10/2021,NC,10181
2/10/2021,ND,1459
2/10/2021,NE,1986
2/10/2021,NH,1116
2/10/2021,NJ,22250
2/10/2021,NM,3461
2/10/2021,NV,4582
2/10/2021,NY,36619
2/10/2021,OH,11856
2/10/2021,OK,3900
2/10/2021,OR,2031
2/10/2021,PA,22745
2/10/2021,PR,1897
2/10/2021,RI,2259
2/10/2021,SC,7742
2/10/2021,SD,1815
2/10/2021,TN,10731
2/10/2021,TX,39386
2/10/2021,UT,1765
2/10/2021,VA,6932
2/10/2021,VI,24
2/10/2021,VT,187
2/10/2021,WA,4558
2/10/2021,WI,6705
2/10/2021,WV,2175
2/10/2021,WY,647
2/9/2021,AK,280
2/9/2021,AL,8579
2/9/2021,AR,5148
2/9/2021,AS,0
2/9/2021,AZ,14286
2/9/2021,CA,44477
2/9/2021,CO,5746
2/9/2021,CT,7298
2/9/2021,DC,961
2/9/2021,DE,1221
2/9/2021,FL,28526
2/9/2021,GA,15301
2/9/2021,GU,130
2/9/2021,HI,418
2/9/2021,IA,5145
2/9/2021,ID,1776
2/9/2021,IL,21802
2/9/2021,IN,11942
2/9/2021,KS,4197
2/9/2021,KY,4126
2/9/2021,LA,9162
2/9/2021,MA,15124
2/9/2021,MD,7413
2/9/2021,ME,639
2/9/2021,MI,15925
2/9/2021,MN,6308
2/9/2021,MO,7149
2/9/2021,MP,2
2/9/2021,MS,6342
2/9/2021,MT,1315
2/9/2021,NC,10046
2/9/2021,ND,1457
2/9/2021,NE,1978
2/9/2021,NH,1109
2/9/2021,NJ,22103
2/9/2021,NM,3430
2/9/2021,NV,4559
2/9/2021,NY,36481
2/9/2021,OH,11793
2/9/2021,OK,3870
2/9/2021,OR,2024
2/9/2021,PA,22620
2/9/2021,PR,1893
2/9/2021,RI,2248
2/9/2021,SC,7693
2/9/2021,SD,1809
2/9/2021,TN,10631
2/9/2021,TX,39001
2/9/2021,UT,1748
2/9/2021,VA,6898
2/9/2021,VI,24
2/9/2021,VT,186
2/9/2021,WA,4451
2/9/2021,WI,6663
2/9/2021,WV,2150
2/9/2021,WY,647
2/8/2021,AK,279
2/8/2021,AL,8523
2/8/2021,AR,5106
2/8/2021,AS,0
2/8/2021,AZ,14055
2/8/2021,CA,44150
2/8/2021,CO,5733
2/8/2021,CT,7282
2/8/2021,DC,956
2/8/2021,DE,1208
2/8/2021,FL,28287
2/8/2021,GA,15130
2/8/2021,GU,130
2/8/2021,HI,418
2/8/2021,IA,5110
2/8/2021,ID,1767
2/8/2021,IL,21779
2/8/2021,IN,11875
2/8/2021,KS,4197
2/8/2021,KY,4091
2/8/2021,LA,9142
2/8/2021,MA,15054
2/8/2021,MD,7372
2/8/2021,ME,636
2/8/2021,MI,15863
2/8/2021,MN,6302
2/8/2021,MO,7143
2/8/2021,MP,2
2/8/2021,MS,6270
2/8/2021,MT,1314
2/8/2021,NC,9991
2/8/2021,ND,1454
2/8/2021,NE,1968
2/8/2021,NH,1106
2/8/2021,NJ,22011
2/8/2021,NM,3412
2/8/2021,NV,4522
2/8/2021,NY,36339
2/8/2021,OH,11695
2/8/2021,OK,3817
2/8/2021,OR,2023
2/8/2021,PA,22471
2/8/2021,PR,1888
2/8/2021,RI,2236
2/8/2021,SC,7690
2/8/2021,SD,1809
2/8/2021,TN,10566
2/8/2021,TX,38700
2/8/2021,UT,1738
2/8/2021,VA,6820
2/8/2021,VI,24
2/8/2021,VT,183
2/8/2021,WA,4449
2/8/2021,WI,6614
2/8/2021,WV,2131
2/8/2021,WY,624
2/7/2021,AK,279
2/7/2021,AL,8515
2/7/2021,AR,5076
2/7/2021,AS,0
2/7/2021,AZ,14048
2/7/2021,CA,43942
2/7/2021,CO,5731
2/7/2021,CT,7214
2/7/2021,DC,952
2/7/2021,DE,1208
2/7/2021,FL,28161
2/7/2021,GA,15092
2/7/2021,GU,130
2/7/2021,HI,418
2/7/2021,IA,5108
2/7/2021,ID,1767
2/7/2021,IL,21738
2/7/2021,IN,11817
2/7/2021,KS,4101
2/7/2021,KY,4051
2/7/2021,LA,9119
2/7/2021,MA,14999
2/7/2021,MD,7349
2/7/2021,ME,635
2/7/2021,MI,15854
2/7/2021,MN,6299
2/7/2021,MO,7143
2/7/2021,MP,2
2/7/2021,MS,6269
2/7/2021,MT,1314
2/7/2021,NC,9983
2/7/2021,ND,1451
2/7/2021,NE,1968
2/7/2021,NH,1104
2/7/2021,NJ,21989
2/7/2021,NM,3399
2/7/2021,NV,4520
2/7/2021,NY,36224
2/7/2021,OH,11659
2/7/2021,OK,3813
2/7/2021,OR,2019
2/7/2021,PA,22467
2/7/2021,PR,1883
2/7/2021,RI,2228
2/7/2021,SC,7651
2/7/2021,SD,1809
2/7/2021,TN,10469
2/7/2021,TX,38643
2/7/2021,UT,1736
2/7/2021,VA,6778
2/7/2021,VI,24
2/7/2021,VT,183
2/7/2021,WA,4449
2/7/2021,WI,6613
2/7/2021,WV,2129
2/7/2021,WY,624
2/6/2021,AK,279
2/6/2021,AL,8513
2/6/2021,AR,5061
2/6/2021,AS,0
2/6/2021,AZ,14011
2/6/2021,CA,43647
2/6/2021,CO,5721
2/6/2021,CT,7214
2/6/2021,DC,947
2/6/2021,DE,1202
2/6/2021,FL,28058
2/6/2021,GA,15090
2/6/2021,GU,129
2/6/2021,HI,416
2/6/2021,IA,5108
2/6/2021,ID,1758
2/6/2021,IL,21676
2/6/2021,IN,11752
2/6/2021,KS,4101
2/6/2021,KY,4020
2/6/2021,LA,9076
2/6/2021,MA,14921
2/6/2021,MD,7329
2/6/2021,ME,634
2/6/2021,MI,15854
2/6/2021,MN,6289
2/6/2021,MO,7142
2/6/2021,MP,2
2/6/2021,MS,6266
2/6/2021,MT,1312
2/6/2021,NC,9926
2/6/2021,ND,1451
2/6/2021,NE,1968
2/6/2021,NH,1098
2/6/2021,NJ,21964
2/6/2021,NM,3386
2/6/2021,NV,4496
2/6/2021,NY,36079
2/6/2021,OH,11652
2/6/2021,OK,3761
2/6/2021,OR,2002
2/6/2021,PA,22396
2/6/2021,PR,1872
2/6/2021,RI,2223
2/6/2021,SC,7611
2/6/2021,SD,1804
2/6/2021,TN,10463
2/6/2021,TX,38476
2/6/2021,UT,1733
2/6/2021,VA,6773
2/6/2021,VI,24
2/6/2021,VT,182
2/6/2021,WA,4449
2/6/2021,WI,6611
2/6/2021,WV,2119
2/6/2021,WY,624
2/5/2021,AK,279
2/5/2021,AL,8449
2/5/2021,AR,5050
2/5/2021,AS,0
2/5/2021,AZ,13948
2/5/2021,CA,43024
2/5/2021,CO,5704
2/5/2021,CT,7214
2/5/2021,DC,940
2/5/2021,DE,1191
2/5/2021,FL,27913
2/5/2021,GA,14858
2/5/2021,GU,129
2/5/2021,HI,416
2/5/2021,IA,5067
2/5/2021,ID,1747
2/5/2021,IL,21603
2/5/2021,IN,11686
2/5/2021,KS,4101
2/5/2021,KY,3971
2/5/2021,LA,9076
2/5/2021,MA,14859
2/5/2021,MD,7287
2/5/2021,ME,632
2/5/2021,MI,15750
2/5/2021,MN,6273
2/5/2021,MO,7130
2/5/2021,MP,2
2/5/2021,MS,6222
2/5/2021,MT,1307
2/5/2021,NC,9841
2/5/2021,ND,1451
2/5/2021,NE,1958
2/5/2021,NH,1091
2/5/2021,NJ,21886
2/5/2021,NM,3378
2/5/2021,NV,4463
2/5/2021,NY,35920
2/5/2021,OH,11571
2/5/2021,OK,3710
2/5/2021,OR,1998
2/5/2021,PA,22239
2/5/2021,PR,1867
2/5/2021,RI,2212
2/5/2021,SC,7553
2/5/2021,SD,1798
2/5/2021,TN,10405
2/5/2021,TX,38128
2/5/2021,UT,1728
2/5/2021,VA,6732
2/5/2021,VI,24
2/5/2021,VT,181
2/5/2021,WA,4416
2/5/2021,WI,6575
2/5/2021,WV,2100
2/5/2021,WY,624
2/4/2021,AK,279
2/4/2021,AL,8365
2/4/2021,AR,5009
2/4/2021,AS,0
2/4/2021,AZ,13752
2/4/2021,CA,42466
2/4/2021,CO,5677
2/4/2021,CT,7185
2/4/2021,DC,932
2/4/2021,DE,1135
2/4/2021,FL,27698
2/4/2021,GA,14756
2/4/2021,GU,129
2/4/2021,HI,416
2/4/2021,IA,5033
2/4/2021,ID,1748
2/4/2021,IL,21497
2/4/2021,IN,11637
2/4/2021,KS,3895
2/4/2021,KY,3921
2/4/2021,LA,9044
2/4/2021,MA,14784
2/4/2021,MD,7251
2/4/2021,ME,630
2/4/2021,MI,15725
2/4/2021,MN,6251
2/4/2021,MO,7117
2/4/2021,MP,2
2/4/2021,MS,6182
2/4/2021,MT,1308
2/4/2021,NC,9728
2/4/2021,ND,1447
2/4/2021,NE,1952
2/4/2021,NH,1085
2/4/2021,NJ,21793
2/4/2021,NM,3355
2/4/2021,NV,4424
2/4/2021,NY,35767
2/4/2021,OH,11509
2/4/2021,OK,3681
2/4/2021,OR,1991
2/4/2021,PA,22101
2/4/2021,PR,1861
2/4/2021,RI,2209
2/4/2021,SC,7487
2/4/2021,SD,1788
2/4/2021,TN,10202
2/4/2021,TX,37727
2/4/2021,UT,1711
2/4/2021,VA,6650
2/4/2021,VI,24
2/4/2021,VT,181
2/4/2021,WA,4388
2/4/2021,WI,6545
2/4/2021,WV,2080
2/4/2021,WY,624
2/3/2021,AK,279
2/3/2021,AL,8203
2/3/2021,AR,4985
2/3/2021,AS,0
2/3/2021,AZ,13576
2/3/2021,CA,41811
2/3/2021,CO,5664
2/3/2021,CT,7157
2/3/2021,DC,926
2/3/2021,DE,1130
2/3/2021,FL,27472
2/3/2021,GA,14587
2/3/2021,GU,129
2/3/2021,HI,414
2/3/2021,IA,4975
2/3/2021,ID,1741
2/3/2021,IL,21420
2/3/2021,IN,10091
2/3/2021,KS,3895
2/3/2021,KY,3863
2/3/2021,LA,9006
2/3/2021,MA,14708
2/3/2021,MD,7220
2/3/2021,ME,627
2/3/2021,MI,15644
2/3/2021,MN,6234
2/3/2021,MO,7098
2/3/2021,MP,2
2/3/2021,MS,6158
2/3/2021,MT,1303
2/3/2021,NC,9578
2/3/2021,ND,1447
2/3/2021,NE,1931
2/3/2021,NH,1076
2/3/2021,NJ,21693
2/3/2021,NM,3338
2/3/2021,NV,4373
2/3/2021,NY,35631
2/3/2021,OH,11430
2/3/2021,OK,3654
2/3/2021,OR,1981
2/3/2021,PA,21955
2/3/2021,PR,1853
2/3/2021,RI,2198
2/3/2021,SC,7394
2/3/2021,SD,1782
2/3/2021,TN,10033
2/3/2021,TX,37288
2/3/2021,UT,1697
2/3/2021,VA,6575
2/3/2021,VI,24
2/3/2021,VT,179
2/3/2021,WA,4316
2/3/2021,WI,6496
2/3/2021,WV,2058
2/3/2021,WY,624
2/2/2021,AK,279
2/2/2021,AL,7894
2/2/2021,AR,4939
2/2/2021,AS,0
2/2/2021,AZ,13362
2/2/2021,CA,41330
2/2/2021,CO,5650
2/2/2021,CT,7133
2/2/2021,DC,921
2/2/2021,DE,1108
2/2/2021,FL,27269
2/2/2021,GA,14450
2/2/2021,GU,129
2/2/2021,HI,410
2/2/2021,IA,4919
2/2/2021,ID,1735
2/2/2021,IL,21336
2/2/2021,IN,10054
2/2/2021,KS,3809
2/2/2021,KY,3812
2/2/2021,LA,8953
2/2/2021,MA,14652
2/2/2021,MD,7188
2/2/2021,ME,618
2/2/2021,MI,15609
2/2/2021,MN,6210
2/2/2021,MO,7088
2/2/2021,MP,2
2/2/2021,MS,6132
2/2/2021,MT,1249
2/2/2021,NC,9409
2/2/2021,ND,1447
2/2/2021,NE,1929
2/2/2021,NH,1066
2/2/2021,NJ,21584
2/2/2021,NM,3310
2/2/2021,NV,4324
2/2/2021,NY,35466
2/2/2021,OH,11336
2/2/2021,OK,3602
2/2/2021,OR,1958
2/2/2021,PA,21812
2/2/2021,PR,1846
2/2/2021,RI,2186
2/2/2021,SC,7318
2/2/2021,SD,1779
2/2/2021,TN,9900
2/2/2021,TX,36870
2/2/2021,UT,1685
2/2/2021,VA,6517
2/2/2021,VI,24
2/2/2021,VT,176
2/2/2021,WA,4318
2/2/2021,WI,6480
2/2/2021,WV,2031
2/2/2021,WY,624
2/1/2021,AK,262
2/1/2021,AL,7688
2/1/2021,AR,4895
2/1/2021,AS,0
2/1/2021,AZ,13124
2/1/2021,CA,40908
2/1/2021,CO,5641
2/1/2021,CT,7119
2/1/2021,DC,916
2/1/2021,DE,1101
2/1/2021,FL,27129
2/1/2021,GA,14242
2/1/2021,GU,129
2/1/2021,HI,410
2/1/2021,IA,4906
2/1/2021,ID,1725
2/1/2021,IL,21273
2/1/2021,IN,9989
2/1/2021,KS,3809
2/1/2021,KY,3780
2/1/2021,LA,8912
2/1/2021,MA,14607
2/1/2021,MD,7154
2/1/2021,ME,595
2/1/2021,MI,15536
2/1/2021,MN,6202
2/1/2021,MO,6748
2/1/2021,MP,2
2/1/2021,MS,6056
2/1/2021,MT,1234
2/1/2021,NC,9342
2/1/2021,ND,1447
2/1/2021,NE,1920
2/1/2021,NH,1059
2/1/2021,NJ,21513
2/1/2021,NM,3295
2/1/2021,NV,4278
2/1/2021,NY,35319
2/1/2021,OH,11230
2/1/2021,OK,3564
2/1/2021,OR,1957
2/1/2021,PA,21687
2/1/2021,PR,1836
2/1/2021,RI,2173
2/1/2021,SC,7283
2/1/2021,SD,1778
2/1/2021,TN,9753
2/1/2021,TX,36539
2/1/2021,UT,1668
2/1/2021,VA,6474
2/1/2021,VI,24
2/1/2021,VT,175
2/1/2021,WA,4285
2/1/2021,WI,6436
2/1/2021,WV,2028
2/1/2021,WY,596
1/31/2021,AK,262
1/31/2021,AL,7688
1/31/2021,AR,4868
1/31/2021,AS,0
1/31/2021,AZ,13120
1/31/2021,CA,40697
1/31/2021,CO,5637
1/31/2021,CT,7046
1/31/2021,DC,913
1/31/2021,DE,1090
1/31/2021,FL,26915
1/31/2021,GA,14198
1/31/2021,GU,129
1/31/2021,HI,410
1/31/2021,IA,4901
1/31/2021,ID,1725
1/31/2021,IL,21253
1/31/2021,IN,9974
1/31/2021,KS,3779
1/31/2021,KY,3745
1/31/2021,LA,8859
1/31/2021,MA,14577
1/31/2021,MD,7127
1/31/2021,ME,590
1/31/2021,MI,15525
1/31/2021,MN,6200
1/31/2021,MO,6748
1/31/2021,MP,2
1/31/2021,MS,6045
1/31/2021,MT,1233
1/31/2021,NC,9335
1/31/2021,ND,1442
1/31/2021,NE,1920
1/31/2021,NH,1057
1/31/2021,NJ,21484
1/31/2021,NM,3283
1/31/2021,NV,4270
1/31/2021,NY,35178
1/31/2021,OH,11175
1/31/2021,OK,3547
1/31/2021,OR,1957
1/31/2021,PA,21661
1/31/2021,PR,1829
1/31/2021,RI,2168
1/31/2021,SC,7042
1/31/2021,SD,1778
1/31/2021,TN,9650
1/31/2021,TX,36491
1/31/2021,UT,1665
1/31/2021,VA,6464
1/31/2021,VI,24
1/31/2021,VT,174
1/31/2021,WA,4285
1/31/2021,WI,6434
1/31/2021,WV,2024
1/31/2021,WY,596
1/30/2021,AK,262
1/30/2021,AL,7566
1/30/2021,AR,4838
1/30/2021,AS,0
1/30/2021,AZ,13098
1/30/2021,CA,40216
1/30/2021,CO,5616
1/30/2021,CT,7046
1/30/2021,DC,909
1/30/2021,DE,1081
1/30/2021,FL,26795
1/30/2021,GA,14196
1/30/2021,GU,129
1/30/2021,HI,407
1/30/2021,IA,4651
1/30/2021,ID,1725
1/30/2021,IL,21213
1/30/2021,IN,9967
1/30/2021,KS,3779
1/30/2021,KY,3714
1/30/2021,LA,8801
1/30/2021,MA,14531
1/30/2021,MD,7107
1/30/2021,ME,590
1/30/2021,MI,15525
1/30/2021,MN,6187
1/30/2021,MO,6748
1/30/2021,MP,2
1/30/2021,MS,6018
1/30/2021,MT,1232
1/30/2021,NC,9287
1/30/2021,ND,1442
1/30/2021,NE,1920
1/30/2021,NH,1042
1/30/2021,NJ,21455
1/30/2021,NM,3265
1/30/2021,NV,4264
1/30/2021,NY,35036
1/30/2021,OH,11121
1/30/2021,OK,3504
1/30/2021,OR,1938
1/30/2021,PA,21602
1/30/2021,PR,1823
1/30/2021,RI,2164
1/30/2021,SC,7014
1/30/2021,SD,1775
1/30/2021,TN,9574
1/30/2021,TX,36320
1/30/2021,UT,1663
1/30/2021,VA,6449
1/30/2021,VI,24
1/30/2021,VT,173
1/30/2021,WA,4285
1/30/2021,WI,6430
1/30/2021,WV,2015
1/30/2021,WY,596
1/29/2021,AK,262
1/29/2021,AL,7566
1/29/2021,AR,4831
1/29/2021,AS,0
1/29/2021,AZ,13022
1/29/2021,CA,39578
1/29/2021,CO,5594
1/29/2021,CT,7046
1/29/2021,DC,907
1/29/2021,DE,1078
1/29/2021,FL,26685
1/29/2021,GA,13986
1/29/2021,GU,129
1/29/2021,HI,407
1/29/2021,IA,4577
1/29/2021,ID,1721
1/29/2021,IL,21146
1/29/2021,IN,9925
1/29/2021,KS,3779
1/29/2021,KY,3668
1/29/2021,LA,8801
1/29/2021,MA,14444
1/29/2021,MD,7076
1/29/2021,ME,570
1/29/2021,MI,15410
1/29/2021,MN,6168
1/29/2021,MO,6739
1/29/2021,MP,2
1/29/2021,MS,5983
1/29/2021,MT,1227
1/29/2021,NC,9157
1/29/2021,ND,1442
1/29/2021,NE,1921
1/29/2021,NH,1036
1/29/2021,NJ,21383
1/29/2021,NM,3248
1/29/2021,NV,4218
1/29/2021,NY,34893
1/29/2021,OH,11070
1/29/2021,OK,3471
1/29/2021,OR,1930
1/29/2021,PA,21462
1/29/2021,PR,1812
1/29/2021,RI,2154
1/29/2021,SC,6942
1/29/2021,SD,1768
1/29/2021,TN,9461
1/29/2021,TX,35988
1/29/2021,UT,1655
1/29/2021,VA,6379
1/29/2021,VI,24
1/29/2021,VT,172
1/29/2021,WA,4243
1/29/2021,WI,6390
1/29/2021,WV,2006
1/29/2021,WY,596
1/28/2021,AK,262
1/28/2021,AL,7340
1/28/2021,AR,4784
1/28/2021,AS,0
1/28/2021,AZ,12819
1/28/2021,CA,38961
1/28/2021,CO,5569
1/28/2021,CT,7020
1/28/2021,DC,902
1/28/2021,DE,1075
1/28/2021,FL,26456
1/28/2021,GA,13827
1/28/2021,GU,129
1/28/2021,HI,406
1/28/2021,IA,4532
1/28/2021,ID,1714
1/28/2021,IL,21074
1/28/2021,IN,9879
1/28/2021,KS,3718
1/28/2021,KY,3611
1/28/2021,LA,8743
1/28/2021,MA,14348
1/28/2021,MD,7037
1/28/2021,ME,567
1/28/2021,MI,15402
1/28/2021,MN,6140
1/28/2021,MO,6725
1/28/2021,MP,2
1/28/2021,MS,5945
1/28/2021,MT,1210
1/28/2021,NC,9046
1/28/2021,ND,1442
1/28/2021,NE,1917
1/28/2021,NH,1022
1/28/2021,NJ,21301
1/28/2021,NM,3226
1/28/2021,NV,4181
1/28/2021,NY,34742
1/28/2021,OH,11006
1/28/2021,OK,3423
1/28/2021,OR,1924
1/28/2021,PA,21303
1/28/2021,PR,1801
1/28/2021,RI,2144
1/28/2021,SC,6903
